url,text_normalized,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://support.payever.org/hc/en-us/articles/360013449980-set-up-payever-connect,set payever connect – payever skip main content sign sign payever payever connect getting started set payever connect 1 year ago updated using payever connect connect payever account multiple applications contain communication eg qr mobile payment twilio messaging livechat whatsapp facebook instagram messenger payment methods see payever checkout sales channels eg ebay amazon facebook instagram google shopping well api product integration shipping eg hermes dhl ups shopsystems magento shopify woocommerce many social media facebook instagram linkedin many get payever connect first open connect app click connect icon business apps tile via connect tile connect app open click apps left menu bar see overview installed applications want add new apps click corresponding field menu bar advice regarding specific applications please follow links communications messaging payments products shipping shopsystems social article helpful yes 1 1 found helpful return top recently viewed articles email received checkout individualisieren farbe design mitarbeiterverwaltung implement express checkout transaktionsgebühren related articles configure communication settings set payment options checkout payever message paypal worldwide magento 1 basic procedure guidance employees payever english us deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://support.payever.org/hc/en-us/articles/360023893874-set-up-a-checkout,set checkout – payever skip main content sign sign payever payever checkout getting started set checkout 1 year ago updated step step login payever account go apps checkout directly open checkout application able see preview checkout setup payment options want use payment options activate channels want use checkout add integration checkout via connect choose order steps checkout sections setup settings settings find information checkout link checkout article helpful yes 0 1 found helpful return top recently viewed articles delete account set payever connect email received checkout individualisieren farbe design mitarbeiterverwaltung related articles receive error alerts via email synchronize products different sales channels recurring billing santander installments financing germany transaction fees payever english us deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://support.payever.org/hc/de/articles/360012729660-mitarbeiterverwaltung,mitarbeiterverwaltung – payever zum hauptinhalt gehen anmelden anmelden payever payever checkout erste schritte mitarbeiterverwaltung vor 3 monaten aktualisiert sie sind eine organisation mit mehreren angestellten die auf den ein und selben payever account nutzen diesem fall empfehlen wir ihnen unser mitarbeiterfunktionalität zu nutzen sie erfahren diesem artikel wie sie mitarbeiterzugänge anlegen mitarbeitergruppen bilden und zugangsrechte verwalten können wo sie die mitarbeiterverwaltung finden öffnen sie bitte sie app einstellungen settings sie erreichen diese entweder über das zahnradsymbol der kachel business apps oder über den öffnen button weiter unten der kachel einstellungen dort gehen sie auf den reiter mitarbeiter wie sie mitarbeiter einladen im bereich mitarbeiter der mitarbeiterübersicht sehen sie alle diesem account registrierten mitarbeiterinnen um einen neuen mitarbeiterin einzuladen klicken sie bitte auf die kachel mit dem plus nun geben sie die name telefonnummer emailadresse des oder der mitarbeitenden und seine bzw ihre position im unternehmen ein alle weiteren angaben sowie das profilbild sind optional und wählen aus welche rechte sie diesem oder dieser mitarbeitenden geben möchten sie können dabei einzelne apps auswählen und pro app entscheiden ob die mitarbeitenden vollen zugriff auf die app bekommen oder zb nur leserechte erhalten sollen mit klick auf speichern verschickt payever eine einladungsmail mit einem loginlink ihren mitarbeiterin ruft ihre mitarbeiterin diesen link auf wird er bzw sie einmalig aufgefordert ein passwort festzulegen mit diesem passwort und der emailadresse die die einladung ging kann sich ihre mitarbeiterin dann zukünftig immer wieder den account einloggen ihre mitarbeiterin findet die einladungsemail nicht bitte sehen sie auch im spamordner nach bitte beachten sie dass ihre mitarbeiterin die einladung innerhalb von 24h aufrufen muss ansonsten verfällt die einladung sie müssen dann der kachel des mitarbeiters oder der mitarbeiterin auf erneut senden klicken um eine neue einladung zu versenden aus der sicht ihrer mitarbeitenden wird ihr account etwas anders aussehen ihre mitarbeitenden sehen auf dem dashboard generell nur apps für die sie zumindest leserechte haben alle weiteren werden gar nicht erst angezeigt wenn ihre mitarbeiterin zb nur zugriff auf die checkout und transactions app bekommen hat sieht die ansicht aus versucht eine mitarbeiterin innerhalb einer app eine aktion zu tätigen für die siene oder ihre rechte nicht ausreichen erhält dieser eine entsprechende popup fehlermeldung mit dem hinweis dass er bzw sie zu dieser aktion nicht berechtigt ist war dieser beitrag hilfreich ja nein 0 von 0 fanden dies hilfreich zurück den anfang zuletzt aufgerufene beiträge recurring billing set checkout delete account set payever connect email received verwandte beiträge checkout individualisieren farbe design express checkout implementieren weitere businesses hinzufügen vorgehen bei nicht erhaltener email mitarbeiterverwaltung payever deutsch english us,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://support.payever.org/hc/en-us/articles/360013061240-delete-your-account,delete account – payever skip main content sign sign payever payever checkout getting started delete account 1 year ago updated want delete account please open settings either business apps settings settings tab open open business info delete business article helpful yes 0 0 found helpful return top recently viewed articles transaction fees mitarbeiterverwaltung recurring billing set checkout set payever connect related articles change language checkout customize wallpaper payever english us deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://support.payever.org/hc/en-us/articles/5869846079772-email-not-received,email received – payever skip main content sign sign payever payever account account safety email received 1 month ago updated received email us need order access payever eg employee invitation password reset link 2fa code please follow steps 0 password reset already active user account payever requested link reset password cant find password reset email inbox please note resetting password thus also sending password reset link possible already registered set initial password emailaddress platform past youve never logged payever email address definitely dont user account platform yet therefore also reset password yet given youve never set password could replaced first place case youve never logged payever please colleagues superior send invitation payever case want join existing company account email address subordinate user register new company account case company hadnt registered account payever far 1 check spam junk folder although always try design emails way classified spam common mail providers unfortunately possible guarantee 100 emails never affected security sorting algorithms single mail provider therefore please always check first whether email question sorted folder spam advertising similar 2 check email address especially requesting password reset links inviting employees please check whether email address spelled correctly also make sure spaces email address correct incorrect entries account running email address invalid longer access please contact supportpayeverde account migrated different email address please always state old email address access currently available name company new email address access run future might ask additional evidence 3 whitelist payeverorg administrator email provider particular larger companies often applied strict filters employees mailboxes may intercept emails therefore ask admin provider whitelist domain receive messages time article helpful yes 1 1 found helpful return top recently viewed articles santander installments financing germany synchronize products different sales channels receive error alerts via email delete account transaction fees related articles reset password general safety measures employee management security questions setting pos terminal payever english us deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://support.payever.org/hc/en-us/articles/360024065693-availability-of-payment-options,availability payment options – payever skip main content sign sign payever payever checkout conditions availability payment options 2 years ago updated payment options available following countries payment option available countries credit card australia austria belgium brasil canada denmark estland finnland france germany greek hong kong india ireland italy japan latvia lithuania luxembourg new zealand malaysia mexico netherlands norway poland portugal sweden switzerland singapur spain uk usa sepa direct debit australia austria belgium brasil canada denmark estland finnland france germany greek hong kong india ireland italy japan latvia lithuania luxembourg new zealand malaysia mexico netherlands norway poland portugal sweden singapur spain switzerland uk usa buy pay later germany norway splitpay germany installments loan germany denmark norway sweden finland netherlands austria united kingdom zinia germany netherlands swedbank pay invoice norway sweden finland paypal httpswwwpaypalcomuswebappsmppcountryworldwide instant payments germany austria switzerland sofort banking austria belgium czech republic france germany hungary italy netherlands poland slovakia spain switzerland united kingdom ivy germany article helpful yes 0 0 found helpful return top recently viewed articles checkout erstellen email received santander installments financing germany synchronize products different sales channels receive error alerts via email related articles set checkout payever english us deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://support.payever.org/hc/de/articles/360023893874-checkout-erstellen,checkout erstellen – payever zum hauptinhalt gehen anmelden anmelden payever payever checkout erste schritte checkout erstellen vor 3 monaten aktualisiert schritt für schritt erstellen sie sich hier sofern sie das noch nicht getan haben ihren kostenlosen payever account um zu ihrem checkout zu gelangen öffnen sie zunächst die checkout app klicken sie dazu entweder auf das checkoutsymbol der kachel business apps oder auf öffnen der kachel checkout jetzt sollten sie eine vorschau des checkouts sehen können sie können hier zahlarten die channels shopsysteme und weitere integrationen zu dem checkout hinzufügen genauere anleitungen zu den einzelnen zahlarten und shopsystemen finden sie ebenfalls unserem helpcenter weitere informationen rund um das thema checkout finden sie unter diesem link checkout war dieser beitrag hilfreich ja nein 0 von 1 fanden dies hilfreich zurück den anfang zuletzt aufgerufene beiträge verfügbare zahlarten nach ländern email received santander installments financing germany synchronize products different sales channels receive error alerts via email verwandte beiträge mitarbeiterverwaltung wiederkehrende zahlungen automatische fehlerbenachrichtigungen per email erhalten accountkonfiguration für finanzierungen produkte mit mehreren sales channels synchronisieren payever deutsch english us,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://support.payever.org/hc/en-us/articles/4402782926738-synchronize-products-with-different-sales-channels,synchronize products different sales channels – payever skip main content sign sign payever payever products getting started synchronize products different sales channels 1 year ago updated article learn connect products payever multiple sales channels currently synchronize products facebook instagram facebook messenger whatsapp payever live chat amazon ebay google shopping mobilede autoscout24 payever shop payever point sale payever finance express payever pay linkqrsms payever products api csv import course online store via plugins integrations magento woocommerce shopware shopify commercetools prestashop jtl plentymarkets oxid xtcommerce dandomain make much easier sell products across multiple sales channels without creating product every time separately order edit channels need open products app find app dashboard business apps tile click product want edit scroll tab channels order product appear chosen sales channel need activate specific sales channel set slider active channel linked payever account product synchronized channels automatically updated soon detail eg price description variant changes please keep mind always need valid partner account respective sales channel need sales channel installed connected payever account connect products sales channel want enable crosschannel inventory management every inventory change updated regardless sales channel set slider ctive inventory tab article helpful yes 0 0 found helpful return top recently viewed articles set checkout verfügbare zahlarten nach ländern email received santander installments financing germany receive error alerts via email related articles apps widget configuration set payment options checkout payever message facebook shops sell products expand reach via facebook shops woocommerce payever english us deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://support.payever.org/hc/en-us/articles/360022108479-receive-error-alerts-via-email,receive error alerts via email – payever skip main content sign sign payever payever checkout getting started receive error alerts via email 1 year ago updated would like notified potential issuesoutage checkout recommend using error notification service enable disable alerts payever account also specify often would like notified via email configure alerts please log payever account open checkout app either clicking checkout icon business apps tab clicking open checkout tab checkout app select settings menu lefthand side choose option notifications list see list payment options currently installed payever account choose payment option would like set alert clicking plus sign next choose alert settings payment option payment option would like set alerts multiple payment options need repeat following steps payment options payment option credentials invalid notify credentials rejected respective payment provider may happen entered wrong payment provider blocked account credentials expired last transaction time notify hasnt new transaction payment option within x minuteshours may come handy sort issue shop integration us form outage issue payever respective payment provider alert wont tell transactions make sure aware almost immediately something wrong look take action right away choose days week want alerted enter monday sunday want alert active every day otherwise also choose subset days eg monday friday please note start day must end day enter friday tuesday wanted days friday saturday sunday monday tuesday achieve enter friday sunday click add new time frame choose monday tuesday choose time day alert active please note start time must end time enter 2300 700 achieve enter 2300 2400 click add new time frame choose 000 700 see example picture field send email interval choose many minuteshours new transaction payment option want receive notification email address field repeat frequency interval choose yes often want receive followup notification new transaction arrives meantime enter never receive one alert email set interval exceeded afterwards receive emails regardless whether new transactions coming afterwards instance enter 30 minutes receive email every 30 minutes continue new transactions end finally new transaction b deactivate payment option payever account make sure click done finished configuring alerts click away click cancel adjustments saved picture shows example could configure alert wanted longer interval night typically less traffic expected day general add many timeframes want need make sure dont overlap example enter monday friday 600 2200 1 hour one timeframe add another one enter monday friday 2100 2400 2 hours receive error universally correct answer interval choose since interval makes sense depends average traffic said payment option recommend look transactions app check many transactions usually payment option per day far usually apart one another different days weeks different times day choose interval 15 2 times longer average interval respective day time days using alert function feeling instance getting many false alarms always go back adjust settings article helpful yes 0 0 found helpful return top recently viewed articles synchronize products different sales channels set checkout verfügbare zahlarten nach ländern email received santander installments financing germany related articles setting pos terminal filter transactions payever english us deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://support.payever.org/hc/en-us/articles/360020713660-payever-plugin-license-copyright-and-intellectual-property,payever plugin license copyright intellectual property – payever skip main content sign sign payever payever checkout plugin integrations payever plugin license copyright intellectual property 1 year ago updated payever plugin license copyright intellectual property downloading payever plugin purchase license use plugin following find license agreement license agreement 1 general plugin protected copyright payever sole owner intellectual industrial property rights 2 user agreement business customer granted nontransferable nonexclusive right limited duration contract use plugin internal purpose within scope contractually agreed plugin may sold rented otherwise given third parties business customer without consent payever particular business customer granted right make plugin publicly available use way contractually agreed business customer receive rights 3 legal foundation basis contract general terms conditions use payever services always available latest version article helpful yes 0 0 found helpful return top recently viewed articles receive error alerts via email synchronize products different sales channels set checkout verfügbare zahlarten nach ländern email received payever english us deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://support.payever.org/hc/de/articles/360024065693-verf%c3%bcgbare-zahlarten-nach-l%c3%a4ndern,verfügbare zahlarten nach ländern – payever zum hauptinhalt gehen anmelden anmelden payever payever checkout konditionen verfügbare zahlarten nach ländern vor 1 jahr aktualisiert unsere zahlarten sind folgenden ländern verfügbar zahlart verfügbare regionen kreditkarte australien belgien brasilien dänemark deutschland estland finnland frankreich griechenland großbritannien hong kong indien irland italien japan kanada lettland litauen luxemburg neuseeland malaysia mexiko niederlande norwegen österreich polen portugal schweden singapur spanien schweiz usa sepa lastschrift belgien dänemark deutschland estland finnland frankreich griechenland großbritannien irland italien japan lettland litauen luxemburg niederlande norwegen österreich polen portugal schweden spanien schweiz rechnungskauf deutschland norwegen ratenkauf deutschland ratenkredit deutschland österreich teilzahlung norwegen dänemark schweden finnland niederlande großbritannien zinia deutschland niederlande swedbank pay rechnungskauf norwegen schweden finnland paypal httpswwwpaypalcomdewebappsmppcountryworldwide sofortüberweisung belgien deutschland frankreich italien niederlande österreich spanien direktüberweisung deutschland österreich schweiz ivy deutschland war dieser beitrag hilfreich ja nein 0 von 0 fanden dies hilfreich zurück den anfang zuletzt aufgerufene beiträge payever plugin lizenz urheberrecht und intellectual property receive error alerts via email synchronize products different sales channels set checkout email received verwandte beiträge mindest und maximalbeträge einer transaktion checkout erstellen ein angebot per mail versenden payever deutsch english us,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://support.payever.org/hc/en-us/articles/6024376250140-zinia-by-santander-enjoy-now-pay-later-germany-netherlands-spain,zinia santander enjoy pay later germany netherlands spain – payever skip main content sign sign payever payever checkout payment options zinia santander enjoy pay later germany netherlands spain 3 months ago updated payment option offered santander group allows customers pay bill 14 30 days via bank transfer ideal merchant receiving full payout zinia hasslefree immediately please note addition payever account create one free charge also need contract zinia order able offer payment method terms pricing zinia put together individual offer merchant standard pricing please contact supportpayeverde order get individual offer default zinia bnpl offered carts €50 €750 though may granted alternative range upon consultation zinia default range doesnt seem fitting shops product assortment using one plugins default limits usually automatically applied payment option isnt displayed customer total value shopping cart falls outside range note need adjust corresponding set rules shopsystems settings case granted different range default range note payment option available customers legal residence germany netherlands however zinia offers similar payment methods markets please note zinia bnpl offered consumers unsuitable corporate customers b2b commerce please also note alternative delivery addresses allowed payment option fraud prevention using one plugins automatically configured payment option displayed customer entered shipping address match billing address processes choosing payment option zinia bnpl customer forwarded zinia needs enter birthdate agree automated credit check customer filled submitted form scoring algorithm make automated decision within seconds turns negative customer asked choose another payment method turns positive customer showed success message depending integration type settings redirected shops order confirmation page transaction captured order shipped captured means customer receive zinia invoice email receive corresponding payout bank account must therefore report us shipments orders paid via zinia bnpl either directly payever account transactions select transaction click button shipping goods integrated us online shop setting specific trigger status shopsystem erp third alternative also choose autocapture option payever order order captured automatically without trigger shop soon zinia approved transaction find settings section payouts transferred directly bank account zinia routed payever agree payout schedule eg daily weekly monthly individually zinia according preferences usually takes 12 working days zinia initiated payout amount booked onto bank account also receive payout report via email sftp zinia regularly read looks like installation settings payever account get payment options first open checkout app get either click checkout symbol business apps tile checkout tile select payment options navigation bar left side page next please click add see overview available payment options look zinia bnpl tile click install successfully installed payment option click open enter access data receive access data api key zinia email connecting payment option successfully configure settings determine whether customer forwarded directly shop completing payment activated customer forwarded order confirmationthank page completing payment tick box click save also choose whether want transactions captured automatically utocapture activated saved option need need notify us shipments described since always automatically activate transaction soon payment approved please note may use autocapture shop fulfills following requirements youre always shipping orders right away within approx three working days receiving order online shop sell inventory actually stock moment means dont preordering dropshipping manufacturing items individually upon order requirements must met payment period 14 30 days customer begins upon capture well hence immediately order placed using autocapture customers would therefore significantly less time payment may even pay receiving goods please also note using autocapture need diligent fast cancelling orders could fulfilled reason eg items sold otherwise customers may receive unjustified dunning letters article helpful yes 0 0 found helpful return top recently viewed articles verfügbare zahlarten nach ländern payever plugin lizenz urheberrecht und intellectual property receive error alerts via email synchronize products different sales channels set checkout related articles zinia buy pay later germany santander installments financing germany allianz trade pay b2b buy pay later worldwide shopify payever checkout pay link quick guide payever english us deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://support.payever.org/hc/de/articles/360020713660-payever-plugin-lizenz-urheberrecht-und-intellectual-property,payever plugin lizenz urheberrecht und intellectual property – payever zum hauptinhalt gehen anmelden anmelden payever payever checkout plugins integrationen payever plugin lizenz urheberrecht und intellectual property vor 3 monaten aktualisiert mit dem download des payever plugins erwerben sie die lizenz für die nutzung des plugins im folgenden können sie die lizenzvereinbarung einsehen lizenzvereinbarung 1 allgemein das plugin ist urheberrechtlich geschützt alleinige inhaberin aller geistigen und gewerblichen schutzrechte ist payever 2 nutzungsvereinbarung dem geschäftskunden wird das zeitlich auf die dauer des vertrages beschränkte nicht übertragbare nicht ausschließliche recht gewährt das plugin für eigene interne zwecke im vertraglich vereinbarten umfang zu nutzen das plugin darf vom geschäftskunden ohne zustimmung von payever nicht dritte vertrieben vermietet oder sonstiger weise dritten überlassen werden dem geschäftskunden wird insbesondere kein recht zur öffentlichen zugänglichmachung oder zu einer sonstigen verwertung des plugins außerhalb des vertraglich vereinbarten nutzungsumfangs gewährt zusätzliche rechte über den genannten umfang hinaus stehen dem geschäftskunden nicht zu 3 rechtliche grundlage grundlage des vertrags sind die nutzungsbedingung für die payever dienstleistungen jederzeit verfügbar der aktuellsten version war dieser beitrag hilfreich ja nein 0 von 0 fanden dies hilfreich zurück den anfang zuletzt aufgerufene beiträge zinia santander enjoy pay later deutschland niederlande spanien zinia buy pay later germany shopify allianz trade pay b2b buy pay later worldwide santander installments financing germany verwandte beiträge shopware 6 payever deutsch english us,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://support.payever.org/hc/en-us/articles/360010325400-implement-widgets,implement widgets – payever skip main content sign sign payever payever checkout widgets implement widgets 7 months ago updated wh payever widget widgets allow display payment conditions monthly rates installment plans even customer initiates checkout process shop general widgets therefore directly placed product page inform customers possible installment plans specific product displayed moment desired possible offer immediate separate checkout actual product page “ finance express ” addition regular checkout shop payment options widgets available widgets currently available santander installments germany denmark sweden norway widgets payment options find widgets implement step 1 open checkout app payever account step 2 checkout app opened click tab channels find four widgets four different widgets ie text link button calculator bubble similar regard functionality differ regard optical appearance see following examples get idea different appearances button dropdown calculator twofield calculator text link step 3 preferences customize widget using configurations available top page exemplified calculator widget colors make sure select font color easy read visibility option activatesdeactivates widget make sure set checkmark want widget visible adaptive set checkmark ‘ adaptive ’ widget responsive device used adjust appearance accordingly sort rates price select ‘ ascending ’ lowest monthly rate shown default therefore longest installment plan select ‘ descending ’ highest monthly rate shown default therefore shortest installment plan financeexpress versus overlay widgets used one following configurations clickable finance express overlay deactivated overlay overlay activated customer clicks widget new window opens right side existing window showing payment conditions monthly rates installment plan finance express finance express activated customer clicks widget new window opens right side existing window showing payment conditions monthly installment plan allowing customer initiate checkout directly new window separately regular checkout shop attention plugin users orders placed via finance express visible payever account backend shop system eg magento shopify etc working making creating orders shop system possible future new version expected march 2020 f activate finance express please make sure ’ miss transactions checking payever account daily basis step 4 html code edited adjusted everything according preferences satisfied result click generate html code top left corner copy code appropriate place shop usually would product page template last least need replace fixed examplevalue dataamount codesnippet shops price variable widget able draw correct price item calculate monthly rate accordingly faq q get error message get calculations server happen activated payment methods addition installment loan checkout q want design widget optically different possible using interface please contact supportpayeverde email address used create payever account provide relevant documentation find respective endpoint use q exactly shop insert html code depends shop system general instructions please contact supportpayeverde need help setting widget shop article helpful yes 0 0 found helpful return top recently viewed articles payever checkout pay link quick guide payever plugin lizenz urheberrecht und intellectual property zinia santander enjoy pay later deutschland niederlande spanien zinia buy pay later germany shopify related articles shopify min max amounts transaction santander installments financing germany shopware 6 woocommerce ivy widget payever english us deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://support.payever.org/hc/en-us/articles/9213316052764-zinia-buy-now-pay-later-germany,zinia buy pay later germany – payever skip main content sign sign payever payever point sale payment options zinia buy pay later germany 2 months ago updated bnpl invoice payment option offered cooperation partner zinia customer additional 30 days time pay purchase whereas receive full amount santander shortly handed purchased items onboarding please note addition payever account create free also need contract zinia order use payment method case contact zinia far please contact supportpayeverde support throughout merchant onboarding process terms conditions bnpl invoice available amounts 50€ 750€ default maximum amount may vary determined individually zinia bnpl available customers legal age permanent residence germany please note bnpl offered private consumers suitable corporate customers please finalisation period 10 days means must hand ship items order within 10 days transaction placed installing payment option install zinia bnpl please open connect app please select payments lefthand side scroll way zinia pos de please make sure payment option pos title ones dont pos work online shops click install enter zinia api key click connect button field channel id optional usually wont need fill enable checkbox email notifications case wish receive emails status transaction changes also choose capture settings payments activated automatically approval upon clicking shipping goods described last section manual last least click save order save configurations made submitting new transaction initiate new loan application please find app pos dashboard payever account open order get pos terminal 2 different ways submit transaction entirely selfservice via general qr code printed marketing materials placed store customers initiate complete payment initiative initiation via pos terminal basic data amount reference entered staff member custom url specific purchase enriched data staff member entered generated custom url transferred customers smartphone via email qr enters personal details completes payment first approach entirely selfservice please go pos connect open qr app case installed yet account please first open connect app go section communication install app qr click qr code shown left mouse button keep button pressed drag qrcode onto start screen drag drop get qr code onto computer png file static qr code used often needed print customers scan phones walk checkout process second approach initiation via pos terminal open pos app click calculatoricon header pos terminal enter amount reference number choice reference later also included payout files may receive zinia payment carried successfully enter customers contact details address click button upper right corner choose want transfer checkout flow customers smartphone qr email etc phone customer run following steps verifying transaction afterwards please go transactions app select transaction question status progress moment confirmed successfully please click verify enter 4 digit code customer received via sms submitting transaction provided code correct status switch accepted afterwards status accepted means guaranteed payout zinia transaction provided hand deliver items customer within agreed upon finalisation period also inform zinia within time period order notify zinia handed shipped items please click shipping goods shown done successfully status switch paid zinia initiate payout bank account customers 30 day payment period starts article helpful yes 0 0 found helpful return top recently viewed articles implement widgets payever checkout pay link quick guide payever plugin lizenz urheberrecht und intellectual property zinia santander enjoy pay later deutschland niederlande spanien shopify related articles zinia santander enjoy pay later germany netherlands spain setting pos terminal generate qrcode ccv shop smartstore payever english us deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
